filter,id,slug,title,href,content_type,content_slug,property_name
Vehicles,616b245082c47492a01ad05b,imperial-star-destroyer,Imperial Star Destroyer,https://www.starwars.com/films/star-wars-episode-vi-return-of-the-jedi,films,star-wars-episode-vi-return-of-the-jedi,Star Wars: Return of the Jedi (Episode VI)
Vehicles,616b245082c47492a01ad05b,imperial-star-destroyer,Imperial Star Destroyer,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Vehicles,616b29996b834492a01ad05b,imperial-troop-transport-itt,Imperial Troop Transport (ITT),https://www.starwars.com/series/the-mandalorian,series,the-mandalorian,The Mandalorian
Vehicles,616b29996b834492a01ad05b,imperial-troop-transport-itt,Imperial Troop Transport (ITT),https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Vehicles,616b29e127e43492a01ad05b,inquisitor-s-tie-advanced-prototype,Inquisitor's TIE Advanced Prototype,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Vehicles,61c83f1af90928517189b131,jedi-outland-speeder-bike,Jedi outland speeder bike,https://www.starwars.com/series/the-acolyte,series,the-acolyte,The Acolyte
Vehicles,616b24d29472b492a01ad05b,jedi-t-6-shuttle,Jedi T-6 Shuttle,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Vehicles,619ff40bbcdb173837f1f177,jedi-vector,Jedi Vector,https://www.starwars.com/series/the-acolyte,series,the-acolyte,The Acolyte
Vehicles,616b2fad69f4c492a01ad05b,joopa-base,Joopa Base,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Vehicles,616b32f6f234e492a01ad05b,juggernaut-transport-vehicle,Juggernaut Transport Vehicle,https://www.starwars.com/series/the-mandalorian,series,the-mandalorian,The Mandalorian
Vehicles,616b2a09ac701492a01ad05b,jumpspeeder,Jumpspeeder,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Vehicles,616b2a09ac701492a01ad05b,jumpspeeder,Jumpspeeder,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Vehicles,616b334bf8cc8492a01ad05b,justifier,Justifier,https://www.starwars.com/series/star-wars-the-bad-batch,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
Vehicles,616b2a0ccbede492a01ad05b,kanan-s-speeder-bike,Kanan's Speeder Bike,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Vehicles,616b315e1c330492a01ad05b,katooni-ship,Katooni (Ship),,,,
Vehicles,616b32d3b92cc492a01ad05b,keelboat,keelboat,https://www.starwars.com/series/the-mandalorian,series,the-mandalorian,The Mandalorian
Vehicles,616b339bdbd5c492a01ad05b,kintan-strider-speeder-bike,Kintan Strider speeder bike,https://www.starwars.com/series/the-book-of-boba-fett,series,the-book-of-boba-fett,The Book of Boba Fett
Vehicles,616b2e5acaf00492a01ad05b,krennic-s-imperial-shuttle,Krennic’s Imperial Shuttle,https://www.starwars.com/films/rogue-one,films,rogue-one,Rogue One: A Star Wars Story
Vehicles,616b2b733de37492a01ad05b,kylo-ren-s-command-shuttle,Kylo Ren's Command Shuttle,https://www.starwars.com/films/star-wars-episode-vii-the-force-awakens,films,star-wars-episode-vii-the-force-awakens,Star Wars: The Force Awakens (Episode VII)
Vehicles,616b31e3e7e82492a01ad05b,kylo-ren-s-modified-tie-whisper,Kylo Ren’s modified TIE whisper,https://www.starwars.com/films/star-wars-episode-ix-the-rise-of-skywalker,films,star-wars-episode-ix-the-rise-of-skywalker,Star Wars: The Rise of Skywalker (Episode IX)
Vehicles,616b2e71f1883492a01ad05b,last-chance,Last Chance,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Vehicles,616b3511ffd1b492a01ad05b,leech-vessel,leech vessel,https://www.starwars.com/series/star-wars-the-bad-batch,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
Vehicles,616b2f7f96953492a01ad05b,loth-bat-glider,Loth-bat glider,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Vehicles,616b2973ed62e492a01ad05b,lothal-speeder-bike,Lothal Speeder Bike,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Vehicles,616b24d9903e8492a01ad05b,luxury-3000-space-yacht,Luxury 3000 Space Yacht,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Vehicles,616b24d9903e8492a01ad05b,luxury-3000-space-yacht,Luxury 3000 Space Yacht,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Vehicles,616b2b0bb47af492a01ad05b,magnaguard-fighter,MagnaGuard Fighter,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Vehicles,616b311e2bc53492a01ad05b,major-vonreg-s-tie-interceptor,Major Vonreg's TIE interceptor,https://www.starwars.com/series/star-wars-resistance,series,star-wars-resistance,Star Wars Resistance
Vehicles,616b24db3319d492a01ad05b,malevolence,Malevolence,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Vehicles,616b326c4f3a7492a01ad05b,mandalorian-gauntlet-starfighter,Mandalorian Gauntlet starfighter,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Vehicles,616b326c4f3a7492a01ad05b,mandalorian-gauntlet-starfighter,Mandalorian Gauntlet starfighter,https://www.starwars.com/series/the-mandalorian,series,the-mandalorian,The Mandalorian
Vehicles,616b330ccc8f6492a01ad05b,marauder,Marauder,https://www.starwars.com/series/star-wars-the-bad-batch,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
Vehicles,616b330ccc8f6492a01ad05b,marauder,Marauder,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Vehicles,616b3535e801c492a01ad05b,marrok-s-fiend-fighter,Marrok's Fiend fighter,https://www.starwars.com/series/star-wars-ahsoka,series,star-wars-ahsoka,Ahsoka
Vehicles,616b29f73ec01492a01ad05b,merchant-one,Merchant One,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Vehicles,616b2dcadb4e5492a01ad05b,meson-martinet,Meson Martinet,https://www.starwars.com/films/star-wars-episode-vii-the-force-awakens,films,star-wars-episode-vii-the-force-awakens,Star Wars: The Force Awakens (Episode VII)
Vehicles,616b241cd43b3492a01ad05b,millennium-falcon,Millennium Falcon,https://www.starwars.com/films/star-wars-episode-vii-the-force-awakens,films,star-wars-episode-vii-the-force-awakens,Star Wars: The Force Awakens (Episode VII)
Vehicles,616b241cd43b3492a01ad05b,millennium-falcon,Millennium Falcon,https://www.starwars.com/films/star-wars-episode-iv-a-new-hope,films,star-wars-episode-iv-a-new-hope,Star Wars: A New Hope (Episode IV)
Vehicles,616b241cd43b3492a01ad05b,millennium-falcon,Millennium Falcon,https://www.starwars.com/films/star-wars-episode-v-the-empire-strikes-back,films,star-wars-episode-v-the-empire-strikes-back,Star Wars: The Empire Strikes Back (Episode V)
Vehicles,616b241cd43b3492a01ad05b,millennium-falcon,Millennium Falcon,https://www.starwars.com/films/star-wars-episode-vi-return-of-the-jedi,films,star-wars-episode-vi-return-of-the-jedi,Star Wars: Return of the Jedi (Episode VI)
Vehicles,616b241cd43b3492a01ad05b,millennium-falcon,Millennium Falcon,https://www.starwars.com/films/star-wars-episode-ix-the-rise-of-skywalker,films,star-wars-episode-ix-the-rise-of-skywalker,Star Wars: The Rise of Skywalker (Episode IX)
Vehicles,616b241cd43b3492a01ad05b,millennium-falcon,Millennium Falcon,https://www.starwars.com/films/star-wars-episode-viii-the-last-jedi,films,star-wars-episode-viii-the-last-jedi,Star Wars: The Last Jedi (Episode VIII)
Vehicles,616b241cd43b3492a01ad05b,millennium-falcon,Millennium Falcon,https://www.starwars.com/films/solo,films,solo,Solo: A Star Wars Story
Vehicles,616b241cd43b3492a01ad05b,millennium-falcon,Millennium Falcon,https://www.starwars.com/films/star-wars-episode-iii-revenge-of-the-sith,films,star-wars-episode-iii-revenge-of-the-sith,Star Wars: Revenge of the Sith (Episode III)
Vehicles,616b2fa4d8949492a01ad05b,mining-guild-excavation-driller,Mining Guild excavation driller,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Vehicles,616b2d53f5901492a01ad05b,mining-guild-tie-fighter,Mining Guild TIE fighter,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Vehicles,616b2f8da8098492a01ad05b,mobile-command-center,Mobile Command center,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Vehicles,616b2c0974913492a01ad05b,modified-at-te-walker,Modified AT-TE Walker,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Vehicles,616b24dce2329492a01ad05b,mon-calamari-star-cruiser,Mon Calamari Star Cruiser,https://www.starwars.com/films/star-wars-episode-vi-return-of-the-jedi,films,star-wars-episode-vi-return-of-the-jedi,Star Wars: Return of the Jedi (Episode VI)
Vehicles,616b24de940f2492a01ad05b,mtt,MTT,https://www.starwars.com/films/star-wars-episode-iii-revenge-of-the-sith,films,star-wars-episode-iii-revenge-of-the-sith,Star Wars: Revenge of the Sith (Episode III)
Vehicles,616b24de940f2492a01ad05b,mtt,MTT,https://www.starwars.com/films/star-wars-episode-i-the-phantom-menace,films,star-wars-episode-i-the-phantom-menace,Star Wars: The Phantom Menace (Episode I)
Vehicles,616b24de940f2492a01ad05b,mtt,MTT,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Vehicles,616b24e03a09a492a01ad05b,naboo-n-1-starfighter,Naboo N-1 Starfighter,https://www.starwars.com/films/star-wars-episode-ii-attack-of-the-clones,films,star-wars-episode-ii-attack-of-the-clones,Star Wars: Attack of the Clones (Episode II)
Vehicles,616b24e03a09a492a01ad05b,naboo-n-1-starfighter,Naboo N-1 Starfighter,https://www.starwars.com/films/star-wars-episode-i-the-phantom-menace,films,star-wars-episode-i-the-phantom-menace,Star Wars: The Phantom Menace (Episode I)
Vehicles,616b24e03a09a492a01ad05b,naboo-n-1-starfighter,Naboo N-1 Starfighter,https://www.starwars.com/films/star-wars-episode-vi-return-of-the-jedi,films,star-wars-episode-vi-return-of-the-jedi,Star Wars: Return of the Jedi (Episode VI)
Vehicles,616b24e03a09a492a01ad05b,naboo-n-1-starfighter,Naboo N-1 Starfighter,https://www.starwars.com/series/the-mandalorian,series,the-mandalorian,The Mandalorian
Vehicles,616b24e03a09a492a01ad05b,naboo-n-1-starfighter,Naboo N-1 Starfighter,https://www.starwars.com/series/the-book-of-boba-fett,series,the-book-of-boba-fett,The Book of Boba Fett
Vehicles,616b24e03a09a492a01ad05b,naboo-n-1-starfighter,Naboo N-1 Starfighter,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Vehicles,616b2d7487ee4492a01ad05b,naboo-royal-cruiser,Naboo Royal Cruiser,https://www.starwars.com/films/star-wars-episode-ii-attack-of-the-clones,films,star-wars-episode-ii-attack-of-the-clones,Star Wars: Attack of the Clones (Episode II)
Vehicles,616b2d7487ee4492a01ad05b,naboo-royal-cruiser,Naboo Royal Cruiser,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Vehicles,616b24e282702492a01ad05b,naboo-royal-starship,Naboo Royal Starship,https://www.starwars.com/films/star-wars-episode-i-the-phantom-menace,films,star-wars-episode-i-the-phantom-menace,Star Wars: The Phantom Menace (Episode I)
Vehicles,616b2d311e665492a01ad05b,nebulon-b-frigate,Nebulon-B Frigate,https://www.starwars.com/films/star-wars-episode-v-the-empire-strikes-back,films,star-wars-episode-v-the-empire-strikes-back,Star Wars: The Empire Strikes Back (Episode V)
Vehicles,616b2d311e665492a01ad05b,nebulon-b-frigate,Nebulon-B Frigate,https://www.starwars.com/films/star-wars-episode-vi-return-of-the-jedi,films,star-wars-episode-vi-return-of-the-jedi,Star Wars: Return of the Jedi (Episode VI)
Vehicles,616b24e42e82b492a01ad05b,neimoidian-escort-shuttle,Neimoidian Escort Shuttle,https://www.starwars.com/films/star-wars-episode-iii-revenge-of-the-sith,films,star-wars-episode-iii-revenge-of-the-sith,Star Wars: Revenge of the Sith (Episode III)
Vehicles,616b24e42e82b492a01ad05b,neimoidian-escort-shuttle,Neimoidian Escort Shuttle,https://www.starwars.com/films/star-wars-episode-ii-attack-of-the-clones,films,star-wars-episode-ii-attack-of-the-clones,Star Wars: Attack of the Clones (Episode II)
Vehicles,616b24e42e82b492a01ad05b,neimoidian-escort-shuttle,Neimoidian Escort Shuttle,https://www.starwars.com/films/star-wars-episode-i-the-phantom-menace,films,star-wars-episode-i-the-phantom-menace,Star Wars: The Phantom Menace (Episode I)
Vehicles,616b24e42e82b492a01ad05b,neimoidian-escort-shuttle,Neimoidian Escort Shuttle,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Vehicles,616b32cde95fa492a01ad05b,new-republic-prison-ship,New Republic prison ship,https://www.starwars.com/series/the-mandalorian,series,the-mandalorian,The Mandalorian
Vehicles,616b33b774447492a01ad05b,new-republic-x-wings,New Republic X-wings,https://www.starwars.com/series/the-book-of-boba-fett,series,the-book-of-boba-fett,The Book of Boba Fett
Vehicles,616b33b774447492a01ad05b,new-republic-x-wings,New Republic X-wings,https://www.starwars.com/series/star-wars-ahsoka,series,star-wars-ahsoka,Ahsoka
Vehicles,616b3231745e7492a01ad05b,night-buzzard,Night Buzzard,https://www.starwars.com/films/star-wars-episode-ix-the-rise-of-skywalker,films,star-wars-episode-ix-the-rise-of-skywalker,Star Wars: The Rise of Skywalker (Episode IX)
Vehicles,616b2f1d3b586492a01ad05b,ore-crawler,Ore Crawler,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Vehicles,616b335b2b336492a01ad05b,orn-free-taa-s-shuttle,Orn Free Taa's Shuttle,https://www.starwars.com/series/star-wars-the-bad-batch,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
Vehicles,616b32cb75962492a01ad05b,outer-rim-speeder-bike,Outer Rim speeder bike,https://www.starwars.com/series/the-mandalorian,series,the-mandalorian,The Mandalorian
Vehicles,616b37d07cff7492a01ad05b,pabu-skiff,Pabu skiff,https://www.starwars.com/series/star-wars-the-bad-batch,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
Vehicles,619ff40e39357e20354a6a69,palwick-prison-ship,Palwick prison ship,https://www.starwars.com/series/the-acolyte,series,the-acolyte,The Acolyte
Vehicles,616b31ddae9fa492a01ad05b,pasaana-loader-skimmer,Pasaana loader skimmer,https://www.starwars.com/films/star-wars-episode-ix-the-rise-of-skywalker,films,star-wars-episode-ix-the-rise-of-skywalker,Star Wars: The Rise of Skywalker (Episode IX)
Vehicles,616b31da9b078492a01ad05b,pasaana-transport-skimmer,Pasaana transport skimmer,https://www.starwars.com/films/star-wars-episode-ix-the-rise-of-skywalker,films,star-wars-episode-ix-the-rise-of-skywalker,Star Wars: The Rise of Skywalker (Episode IX)
Vehicles,616b24f84da9b492a01ad05b,patrol-transport,Patrol Transport,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Vehicles,616b24f84da9b492a01ad05b,patrol-transport,Patrol Transport,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Vehicles,616b2e41324bb492a01ad05b,phantom-ii,Phantom II,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Vehicles,616b2e41324bb492a01ad05b,phantom-ii,Phantom II,https://www.starwars.com/series/star-wars-ahsoka,series,star-wars-ahsoka,Ahsoka
Vehicles,616b24e5df8c8492a01ad05b,phoenix,Phoenix,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Vehicles,616b2ad779910492a01ad05b,phoenix-home-rebel-capital-ship,Phoenix Home (Rebel Capital Ship),https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Vehicles,616b24e77b36d492a01ad05b,pirate-saucer-mothership,Pirate Saucer Mothership,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Vehicles,616b24e8f401b492a01ad05b,pirate-speeder-tank,Pirate Speeder Tank,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Vehicles,616b24eae8a44492a01ad05b,podracer,Podracer,https://www.starwars.com/films/star-wars-episode-i-the-phantom-menace,films,star-wars-episode-i-the-phantom-menace,Star Wars: The Phantom Menace (Episode I)
Vehicles,616b31b716c72492a01ad05b,poe-dameron-s-x-wing-fighter,Poe Dameron’s X-wing fighter,https://www.starwars.com/films/star-wars-episode-ix-the-rise-of-skywalker,films,star-wars-episode-ix-the-rise-of-skywalker,Star Wars: The Rise of Skywalker (Episode IX)
Vehicles,6177f6219eccba2ab3ca541c,polan,Polan,https://www.starwars.com/series/the-acolyte,series,the-acolyte,The Acolyte
Vehicles,616b383a5fcfb492a01ad05b,providence,Providence,https://www.starwars.com/series/star-wars-the-bad-batch,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
Vehicles,616b2dbf8e4bb492a01ad05b,quadjumper,Quadjumper,https://www.starwars.com/films/star-wars-episode-vii-the-force-awakens,films,star-wars-episode-vii-the-force-awakens,Star Wars: The Force Awakens (Episode VII)
Vehicles,616b2d6792ced492a01ad05b,quasar-fire-class-cruiser-carrier,Quasar Fire-class cruiser-carrier,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Vehicles,616b30a772992492a01ad05b,red-ace,Red Ace,https://www.starwars.com/series/star-wars-resistance,series,star-wars-resistance,Star Wars Resistance
Vehicles,616b24ef62b2c492a01ad05b,republic-attack-cruiser,Republic Attack Cruiser,https://www.starwars.com/films/star-wars-episode-iii-revenge-of-the-sith,films,star-wars-episode-iii-revenge-of-the-sith,Star Wars: Revenge of the Sith (Episode III)
Vehicles,616b24ef62b2c492a01ad05b,republic-attack-cruiser,Republic Attack Cruiser,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Vehicles,616b24f14624b492a01ad05b,republic-attack-gunship,Republic Attack Gunship,https://www.starwars.com/films/star-wars-episode-ii-attack-of-the-clones,films,star-wars-episode-ii-attack-of-the-clones,Star Wars: Attack of the Clones (Episode II)
Vehicles,616b24f14624b492a01ad05b,republic-attack-gunship,Republic Attack Gunship,https://www.starwars.com/films/star-wars-episode-iii-revenge-of-the-sith,films,star-wars-episode-iii-revenge-of-the-sith,Star Wars: Revenge of the Sith (Episode III)
Vehicles,616b24f14624b492a01ad05b,republic-attack-gunship,Republic Attack Gunship,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Vehicles,616b24f14624b492a01ad05b,republic-attack-gunship,Republic Attack Gunship,https://www.starwars.com/series/star-wars-the-bad-batch,series,star-wars-the-bad-batch,Star Wars: The Bad Batch
Vehicles,616b24f367b70492a01ad05b,republic-attack-shuttle,Republic Attack Shuttle,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Vehicles,616b24f367b70492a01ad05b,republic-attack-shuttle,Republic Attack Shuttle,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Vehicles,616b24f5113a9492a01ad05b,republic-cruiser,Republic Cruiser,https://www.starwars.com/films/star-wars-episode-i-the-phantom-menace,films,star-wars-episode-i-the-phantom-menace,Star Wars: The Phantom Menace (Episode I)
Vehicles,616b24f6b9f85492a01ad05b,republic-frigate,Republic Frigate,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Vehicles,616b24f9f1c84492a01ad05b,republic-tugboat,Republic Tugboat,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Vehicles,616b2ef33d64e492a01ad05b,resistance-bomber,Resistance bomber,https://www.starwars.com/films/star-wars-episode-viii-the-last-jedi,films,star-wars-episode-viii-the-last-jedi,Star Wars: The Last Jedi (Episode VIII)
Vehicles,616b32d9d4c7d492a01ad05b,resistance-intersystem-transport-ship-i-ts,Resistance Intersystem Transport Ship (I-TS),,,,
Vehicles,616b2eea8a554492a01ad05b,resistance-ski-speeder,Resistance ski speeder,https://www.starwars.com/films/star-wars-episode-viii-the-last-jedi,films,star-wars-episode-viii-the-last-jedi,Star Wars: The Last Jedi (Episode VIII)
Vehicles,616b2f5fb76d4492a01ad05b,resistance-transport,Resistance Transport,https://www.starwars.com/films/star-wars-episode-viii-the-last-jedi,films,star-wars-episode-viii-the-last-jedi,Star Wars: The Last Jedi (Episode VIII)
Vehicles,616b2f51ceb7d492a01ad05b,resistance-transport-pod,Resistance Transport Pod,https://www.starwars.com/films/star-wars-episode-viii-the-last-jedi,films,star-wars-episode-viii-the-last-jedi,Star Wars: The Last Jedi (Episode VIII)
Vehicles,616b2b7bcf73b492a01ad05b,resistance-x-wing,Resistance X-Wing,https://www.starwars.com/films/star-wars-episode-vii-the-force-awakens,films,star-wars-episode-vii-the-force-awakens,Star Wars: The Force Awakens (Episode VII)
Vehicles,616b2b7bcf73b492a01ad05b,resistance-x-wing,Resistance X-Wing,https://www.starwars.com/films/star-wars-episode-viii-the-last-jedi,films,star-wars-episode-viii-the-last-jedi,Star Wars: The Last Jedi (Episode VIII)
Vehicles,616b31df317db492a01ad05b,resistance-y-wing-starfighter,Resistance Y-wing starfighter,https://www.starwars.com/films/star-wars-episode-ix-the-rise-of-skywalker,films,star-wars-episode-ix-the-rise-of-skywalker,Star Wars: The Rise of Skywalker (Episode IX)
Vehicles,616b2b76fa7a3492a01ad05b,rey-s-speeder,Rey's Speeder,https://www.starwars.com/films/star-wars-episode-vii-the-force-awakens,films,star-wars-episode-vii-the-force-awakens,Star Wars: The Force Awakens (Episode VII)
Vehicles,616b29a4ecb05492a01ad05b,rgc-landspeeder,RGC Landspeeder,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Vehicles,616b3453998a3492a01ad05b,rono-freighter,Rono freighter,,,,
Vehicles,616b30c94bbab492a01ad05b,rucklin-s-racer,Rucklin's racer,https://www.starwars.com/series/star-wars-resistance,series,star-wars-resistance,Star Wars Resistance
Vehicles,616b24fb80009492a01ad05b,sandcrawler,Sandcrawler,https://www.starwars.com/films/star-wars-episode-ii-attack-of-the-clones,films,star-wars-episode-ii-attack-of-the-clones,Star Wars: Attack of the Clones (Episode II)
Vehicles,616b24fb80009492a01ad05b,sandcrawler,Sandcrawler,https://www.starwars.com/films/star-wars-episode-i-the-phantom-menace,films,star-wars-episode-i-the-phantom-menace,Star Wars: The Phantom Menace (Episode I)
Vehicles,616b24fb80009492a01ad05b,sandcrawler,Sandcrawler,https://www.starwars.com/films/star-wars-episode-iv-a-new-hope,films,star-wars-episode-iv-a-new-hope,Star Wars: A New Hope (Episode IV)
Vehicles,616b24fb80009492a01ad05b,sandcrawler,Sandcrawler,https://www.starwars.com/series/the-book-of-boba-fett,series,the-book-of-boba-fett,The Book of Boba Fett
Vehicles,616b2e5291fdc492a01ad05b,sato-s-hammer,Sato's Hammer,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Vehicles,616b3411f7d63492a01ad05b,scythe,Scythe,,,,
Vehicles,616b320602bef492a01ad05b,sea-skiff,sea skiff,https://www.starwars.com/films/star-wars-episode-ix-the-rise-of-skywalker,films,star-wars-episode-ix-the-rise-of-skywalker,Star Wars: The Rise of Skywalker (Episode IX)
Vehicles,616b25012075c492a01ad05b,sebulba-s-podracer,Sebulba's Podracer,https://www.starwars.com/films/star-wars-episode-i-the-phantom-menace,films,star-wars-episode-i-the-phantom-menace,Star Wars: The Phantom Menace (Episode I)
Vehicles,616b250340c0b492a01ad05b,separatist-dreadnought,Separatist Dreadnought,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Vehicles,616b250698394492a01ad05b,separatist-supply-ship,Separatist Supply Ship,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Vehicles,616b2c2fbcc2e492a01ad05b,shadow-caster,Shadow Caster,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Vehicles,616b2e42d2cef492a01ad05b,sheathipede-class-shuttle,Sheathipede-class Shuttle,https://www.starwars.com/series/star-wars-rebels,series,star-wars-rebels,Star Wars Rebels
Vehicles,616b353e1a2c1492a01ad05b,shin-hati-s-fiend-fighter,Shin Hati's Fiend fighter,https://www.starwars.com/series/star-wars-ahsoka,series,star-wars-ahsoka,Ahsoka
Vehicles,616b32f305b7a492a01ad05b,shydopp-pirate-skiff,Shydopp Pirate Skiff,https://www.starwars.com/series/the-mandalorian,series,the-mandalorian,The Mandalorian
Vehicles,616b250847677492a01ad05b,sith-infiltrator,Sith Infiltrator,https://www.starwars.com/films/star-wars-episode-i-the-phantom-menace,films,star-wars-episode-i-the-phantom-menace,Star Wars: The Phantom Menace (Episode I)
Vehicles,616b2509ecddd492a01ad05b,sith-speeder,Sith Speeder,https://www.starwars.com/films/star-wars-episode-i-the-phantom-menace,films,star-wars-episode-i-the-phantom-menace,Star Wars: The Phantom Menace (Episode I)
Vehicles,616b320793c51492a01ad05b,sith-star-destroyer,Sith Star Destroyer,https://www.starwars.com/films/star-wars-episode-ix-the-rise-of-skywalker,films,star-wars-episode-ix-the-rise-of-skywalker,Star Wars: The Rise of Skywalker (Episode IX)
Vehicles,616b24115db6d492a01ad05b,snowspeeder,Snowspeeder,https://www.starwars.com/films/star-wars-episode-v-the-empire-strikes-back,films,star-wars-episode-v-the-empire-strikes-back,Star Wars: The Empire Strikes Back (Episode V)
Vehicles,616b24b7ca587492a01ad05b,solar-sailer,Solar Sailer,https://www.starwars.com/films/star-wars-episode-ii-attack-of-the-clones,films,star-wars-episode-ii-attack-of-the-clones,Star Wars: Attack of the Clones (Episode II)
Vehicles,616b24b7ca587492a01ad05b,solar-sailer,Solar Sailer,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Vehicles,616b25112ce16492a01ad05b,soulless-one,Soulless One,https://www.starwars.com/films/star-wars-episode-iii-revenge-of-the-sith,films,star-wars-episode-iii-revenge-of-the-sith,Star Wars: Revenge of the Sith (Episode III)
Vehicles,616b25112ce16492a01ad05b,soulless-one,Soulless One,https://www.starwars.com/series/star-wars-the-clone-wars,series,star-wars-the-clone-wars,Star Wars: The Clone Wars
Vehicles,616b2512c1247492a01ad05b,speeder-bike,Speeder Bike,https://www.starwars.com/films/star-wars-episode-ii-attack-of-the-clones,films,star-wars-episode-ii-attack-of-the-clones,Star Wars: Attack of the Clones (Episode II)
Vehicles,616b2512c1247492a01ad05b,speeder-bike,Speeder Bike,https://www.starwars.com/films/star-wars-episode-vi-return-of-the-jedi,films,star-wars-episode-vi-return-of-the-jedi,Star Wars: Return of the Jedi (Episode VI)
